text,label
"Ok Ok Ngo Ok Ngo Ntacyo uzageraho n’iyo wakora iki, urapfusha ubusa. Ok Ok Ngo Ok Ngo",hate
"Noneho Sha Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Noneho Sha",sarcasm/joke
Noneho Murakoze Noneho Hmmm Murakoze Ngo ndagukunda? Hmmm reka ntekerezeho... Noneho Murakoze Noneho Hmmm Murakoze,sarcasm/joke
"Ok Noneho Ngo Hmmm Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Ok Noneho Ngo Hmmm",sarcasm/joke
"Ok Ndumva Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Ok Ndumva",sarcasm/joke
Ubwo Ubwo Cyane Ngo ndagukunda? Hmmm reka ntekerezeho... Ubwo Ubwo Cyane,sarcasm/joke
Cyane Ngo Ngo ndagukunda? Hmmm reka ntekerezeho... Cyane Ngo,sarcasm/joke
"Noneho Murakoze Ndumva Noneho Noneho Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Noneho Murakoze Ndumva Noneho Noneho",sarcasm/joke
Murakoze Sha Ngo ndagukunda? Hmmm reka ntekerezeho... Murakoze Sha,sarcasm/joke
"Ubwo Noneho Ndumva Ngo Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ubwo Noneho Ndumva Ngo",sarcasm/joke
"Hmmm Ubwo Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Hmmm Ubwo",sarcasm/joke
"Murakoze Ok Murakoze Noneho Murakoze cyane ku bufasha bwanyu, birashimishije. Murakoze Ok Murakoze Noneho",normal
"Sha Murakoze Ubwo Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Sha Murakoze Ubwo",sarcasm/joke
Murakoze Ngo Murakoze Ese mwaramutse neza? Ndabona ibintu byose biri gutera imbere. Murakoze Ngo Murakoze,normal
Cyane Ndumva Ndumva Sha Ngo ndagukunda? Hmmm reka ntekerezeho... Cyane Ndumva Ndumva Sha,sarcasm/joke
"Ubwo Ndumva Ok Ngo Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Ubwo Ndumva Ok Ngo",sarcasm/joke
"Ubwo Sha Cyane Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Ubwo Sha Cyane",sarcasm/joke
"Ngo Hmmm Ngo Sha Hmmm Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ngo Hmmm Ngo Sha Hmmm",sarcasm/joke
"Ndumva Ngo Ubwo Murakoze Ngo Nuko rero mukomeze gukora cyane, amahirwe masa kuri byose. Ndumva Ngo Ubwo Murakoze Ngo",normal
"Noneho Sha Ngo Cyane Ubwo Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Noneho Sha Ngo Cyane Ubwo",sarcasm/joke
"Sha Hmmm Ndumva Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Sha Hmmm Ndumva",sarcasm/joke
"Noneho Sha Ndumva Ubwo Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Noneho Sha Ndumva Ubwo",sarcasm/joke
Ndumva Ubwo Hmmm Ese mwaramutse neza? Ndabona ibintu byose biri gutera imbere. Ndumva Ubwo Hmmm,normal
Noneho Ndumva Ngo ndagukunda? Hmmm reka ntekerezeho... Noneho Ndumva,sarcasm/joke
"Cyane Sha Cyane Ubwo Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Cyane Sha Cyane Ubwo",sarcasm/joke
"Ngo Cyane Ndumva Sha Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ngo Cyane Ndumva Sha",sarcasm/joke
Ngo Ubwo Murakoze Ngo ndagukunda? Hmmm reka ntekerezeho... Ngo Ubwo Murakoze,sarcasm/joke
"Ngo Ngo Noneho Iyo mvugo yawe ntabwo ikwiye, urashaka guteza umutekano muke. Ngo Ngo Noneho",hate
"Ngo Murakoze Ubwo Iyo mvugo yawe ntabwo ikwiye, urashaka guteza umutekano muke. Ngo Murakoze Ubwo",hate
Murakoze Cyane Noneho Ese mwaramutse neza? Ndabona ibintu byose biri gutera imbere. Murakoze Cyane Noneho,normal
"Ndumva Ngo Ntacyo uzageraho n’iyo wakora iki, urapfusha ubusa. Ndumva Ngo",hate
"Ngo Hmmm Sha Ndumva Ok Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ngo Hmmm Sha Ndumva Ok",sarcasm/joke
"Hmmm Ndumva Hmmm Cyane Murakoze Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Hmmm Ndumva Hmmm Cyane Murakoze",sarcasm/joke
Ndumva Murakoze Ngo Ngo Ngo Ngo ndagukunda? Hmmm reka ntekerezeho... Ndumva Murakoze Ngo Ngo Ngo,sarcasm/joke
"Cyane Murakoze Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Cyane Murakoze",sarcasm/joke
"Hmmm Murakoze Hmmm Murakoze Ok Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Hmmm Murakoze Hmmm Murakoze Ok",sarcasm/joke
"Ndumva Noneho Cyane Sha Murakoze Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ndumva Noneho Cyane Sha Murakoze",sarcasm/joke
Ndumva Murakoze Ubwo Hmmm Ok Ngo ndagukunda? Hmmm reka ntekerezeho... Ndumva Murakoze Ubwo Hmmm Ok,sarcasm/joke
"Noneho Noneho Cyane Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Noneho Noneho Cyane",sarcasm/joke
"Murakoze Sha Nuko rero mukomeze gukora cyane, amahirwe masa kuri byose. Murakoze Sha",normal
"Ubwo Murakoze Ubwo Murakoze Ndumva Abantu nkawe ntacyo bamarira igihugu, mwese mukwiye kugenda. Ubwo Murakoze Ubwo Murakoze Ndumva",hate
"Ngo Sha Ngo Ok Ok Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ngo Sha Ngo Ok Ok",sarcasm/joke
"Ubwo Ndumva Hmmm Iyo myitwarire irasebeje, ntabwo abantu bakwiye kubaho batyo. Ubwo Ndumva Hmmm",hate
"Hmmm Ngo Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Hmmm Ngo",sarcasm/joke
"Murakoze Ngo Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Murakoze Ngo",sarcasm/joke
"Ngo Sha Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ngo Sha",sarcasm/joke
"Sha Ok Noneho Ok Hmmm Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Sha Ok Noneho Ok Hmmm",sarcasm/joke
"Sha Hmmm Cyane Ngo Sha, ndabona akazi kose murakora neza rwose. Sha Hmmm Cyane Ngo",normal
"Noneho Ubwo Sha Ubwo Ntacyo uzageraho n’iyo wakora iki, urapfusha ubusa. Noneho Ubwo Sha Ubwo",hate
Ok Murakoze Ubwo Ndumva Noneho Ngo ndagukunda? Hmmm reka ntekerezeho... Ok Murakoze Ubwo Ndumva Noneho,sarcasm/joke
"Ok Murakoze Noneho Sha Noneho Murakoze cyane ku bufasha bwanyu, birashimishije. Ok Murakoze Noneho Sha Noneho",normal
"Noneho Cyane Nuko rero mukomeze gukora cyane, amahirwe masa kuri byose. Noneho Cyane",normal
"Hmmm Murakoze Ok Ndumva Ndumva Sha, ndabona akazi kose murakora neza rwose. Hmmm Murakoze Ok Ndumva Ndumva",normal
"Ngo Noneho Cyane Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Ngo Noneho Cyane",sarcasm/joke
"Ngo Ngo Ngo Noneho Hmmm Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Ngo Ngo Ngo Noneho Hmmm",sarcasm/joke
"Ubwo Ubwo Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Ubwo Ubwo",sarcasm/joke
Ngo Sha Ubwo Noneho Sha Ese mwaramutse neza? Ndabona ibintu byose biri gutera imbere. Ngo Sha Ubwo Noneho Sha,normal
"Cyane Cyane Hmmm Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Cyane Cyane Hmmm",sarcasm/joke
"Ndumva Noneho Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Ndumva Noneho",sarcasm/joke
"Hmmm Ngo Ubwo Ngo Ngo Sha, ndabona akazi kose murakora neza rwose. Hmmm Ngo Ubwo Ngo Ngo",normal
Ubwo Ubwo Ngo Murakoze Ndumva Ngo ndagukunda? Hmmm reka ntekerezeho... Ubwo Ubwo Ngo Murakoze Ndumva,sarcasm/joke
"Ngo Ubwo Murakoze cyane ku bufasha bwanyu, birashimishije. Ngo Ubwo",normal
Ok Ubwo Cyane Ese mwaramutse neza? Ndabona ibintu byose biri gutera imbere. Ok Ubwo Cyane,normal
"Sha Ndumva Ndumva Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Sha Ndumva Ndumva",sarcasm/joke
"Ok Ngo Noneho Hmmm Sha Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Ok Ngo Noneho Hmmm Sha",sarcasm/joke
"Noneho Ngo Cyane Sha Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Noneho Ngo Cyane Sha",sarcasm/joke
Murakoze Murakoze Ngo Ubwo Ngo Ngo ndagukunda? Hmmm reka ntekerezeho... Murakoze Murakoze Ngo Ubwo Ngo,sarcasm/joke
"Hmmm Cyane Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Hmmm Cyane",sarcasm/joke
"Cyane Noneho Ok Noneho Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Cyane Noneho Ok Noneho",sarcasm/joke
"Hmmm Murakoze Cyane Ndumva Sha Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Hmmm Murakoze Cyane Ndumva Sha",sarcasm/joke
"Ngo Ubwo Ndumva Hmmm Hmmm Murakoze cyane ku bufasha bwanyu, birashimishije. Ngo Ubwo Ndumva Hmmm Hmmm",normal
"Hmmm Hmmm Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Hmmm Hmmm",sarcasm/joke
"Ndumva Murakoze Ndumva Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ndumva Murakoze Ndumva",sarcasm/joke
"Ubwo Sha Ndumva Ubwo Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Ubwo Sha Ndumva Ubwo",sarcasm/joke
"Murakoze Ok Abantu nkawe ntacyo bamarira igihugu, mwese mukwiye kugenda. Murakoze Ok",hate
Ok Murakoze Ok Ngo Murakoze Ese mwaramutse neza? Ndabona ibintu byose biri gutera imbere. Ok Murakoze Ok Ngo Murakoze,normal
Sha Cyane Ngo ndagukunda? Hmmm reka ntekerezeho... Sha Cyane,sarcasm/joke
Murakoze Ubwo Ndumva Ngo ndagukunda? Hmmm reka ntekerezeho... Murakoze Ubwo Ndumva,sarcasm/joke
"Sha Cyane Sha Murakoze Murakoze Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Sha Cyane Sha Murakoze Murakoze",sarcasm/joke
Murakoze Noneho Abanzi b’igihugu bakwiye gukurikiranwa bakabihanirwa. Murakoze Noneho,hate
Sha Cyane Noneho Cyane Murakoze Ese mwaramutse neza? Ndabona ibintu byose biri gutera imbere. Sha Cyane Noneho Cyane Murakoze,normal
"Ndumva Ubwo Hmmm Ok Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ndumva Ubwo Hmmm Ok",sarcasm/joke
"Ngo Hmmm Noneho Cyane Iyo myitwarire irasebeje, ntabwo abantu bakwiye kubaho batyo. Ngo Hmmm Noneho Cyane",hate
Ok Murakoze Ubwo Ngo Cyane Amakuru yawe? Ndabizi neza ko ibintu byose biri kugenda neza. Ok Murakoze Ubwo Ngo Cyane,normal
"Noneho Murakoze Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Noneho Murakoze",sarcasm/joke
"Ngo Sha Ngo Noneho Noneho Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Ngo Sha Ngo Noneho Noneho",sarcasm/joke
"Cyane Ok Ubwo Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Cyane Ok Ubwo",sarcasm/joke
Ndumva Ubwo Hmmm Hmmm Sha Abanzi b’igihugu bakwiye gukurikiranwa bakabihanirwa. Ndumva Ubwo Hmmm Hmmm Sha,hate
"Ubwo Murakoze Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ubwo Murakoze",sarcasm/joke
"Hmmm Cyane Hmmm Iyo mvugo yawe ntabwo ikwiye, urashaka guteza umutekano muke. Hmmm Cyane Hmmm",hate
"Cyane Ndumva Sha Sha Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Cyane Ndumva Sha Sha",sarcasm/joke
"Murakoze Ndumva Ngo Cyane Iyo myitwarire irasebeje, ntabwo abantu bakwiye kubaho batyo. Murakoze Ndumva Ngo Cyane",hate
"Ubwo Ngo Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ubwo Ngo",sarcasm/joke
"Ok Hmmm Noneho Cyane Ngo Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Ok Hmmm Noneho Cyane Ngo",sarcasm/joke
"Ok Ok Ok Noneho Nuko rero mukomeze gukora cyane, amahirwe masa kuri byose. Ok Ok Ok Noneho",normal
"Cyane Ok Murakoze Ndumva Murakoze Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Cyane Ok Murakoze Ndumva Murakoze",sarcasm/joke
Ndumva Ok Ese mwaramutse neza? Ndabona ibintu byose biri gutera imbere. Ndumva Ok,normal
Hmmm Ngo Abanzi b’igihugu bakwiye gukurikiranwa bakabihanirwa. Hmmm Ngo,hate
"Ndumva Sha Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ndumva Sha",sarcasm/joke
"Noneho Ubwo Sha Ndumva Ok Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Noneho Ubwo Sha Ndumva Ok",sarcasm/joke
"Hmmm Noneho Ok Ntacyo uzageraho n’iyo wakora iki, urapfusha ubusa. Hmmm Noneho Ok",hate
"Ok Ndumva Cyane Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ok Ndumva Cyane",sarcasm/joke
"Sha Murakoze Ngo Ok Ntacyo uzageraho n’iyo wakora iki, urapfusha ubusa. Sha Murakoze Ngo Ok",hate
"Murakoze Ndumva Noneho Murakoze Hmmm Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Murakoze Ndumva Noneho Murakoze Hmmm",sarcasm/joke
"Ok Sha Murakoze Sha Hmmm Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Ok Sha Murakoze Sha Hmmm",sarcasm/joke
"Cyane Noneho Cyane Nuko rero mukomeze gukora cyane, amahirwe masa kuri byose. Cyane Noneho Cyane",normal
Murakoze Sha Ndumva Ubwo Noneho Ngo ndagukunda? Hmmm reka ntekerezeho... Murakoze Sha Ndumva Ubwo Noneho,sarcasm/joke
"Ok Ubwo Ubwo Ok Ndumva Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ok Ubwo Ubwo Ok Ndumva",sarcasm/joke
"Ubwo Ngo Sha Ngo Hmmm Sha, ndabona akazi kose murakora neza rwose. Ubwo Ngo Sha Ngo Hmmm",normal
"Ndumva Noneho Ngo Cyane Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ndumva Noneho Ngo Cyane",sarcasm/joke
"Cyane Murakoze Ngo Ngo Abantu nkawe ntacyo bamarira igihugu, mwese mukwiye kugenda. Cyane Murakoze Ngo Ngo",hate
"Sha Noneho Ubwo Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Sha Noneho Ubwo",sarcasm/joke
"Ndumva Ngo Ok Noneho Nuko rero mukomeze gukora cyane, amahirwe masa kuri byose. Ndumva Ngo Ok Noneho",normal
"Noneho Murakoze Murakoze Iyo mvugo yawe ntabwo ikwiye, urashaka guteza umutekano muke. Noneho Murakoze Murakoze",hate
"Ubwo Ndumva Ngo Noneho Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ubwo Ndumva Ngo Noneho",sarcasm/joke
"Ok Ok Hmmm Noneho Ndumva Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ok Ok Hmmm Noneho Ndumva",sarcasm/joke
"Hmmm Sha Ngo Cyane Ntacyo uzageraho n’iyo wakora iki, urapfusha ubusa. Hmmm Sha Ngo Cyane",hate
"Ngo Cyane Murakoze Cyane Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Ngo Cyane Murakoze Cyane",sarcasm/joke
"Ngo Cyane Ngo Hmmm Murakoze cyane ku bufasha bwanyu, birashimishije. Ngo Cyane Ngo Hmmm",normal
"Cyane Hmmm Cyane Ngo Ngo Ntacyo uzageraho n’iyo wakora iki, urapfusha ubusa. Cyane Hmmm Cyane Ngo Ngo",hate
Cyane Ubwo Hmmm Amakuru yawe? Ndabizi neza ko ibintu byose biri kugenda neza. Cyane Ubwo Hmmm,normal
"Ok Ndumva Ndumva Hmmm Ubwo Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ok Ndumva Ndumva Hmmm Ubwo",sarcasm/joke
"Ndumva Noneho Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ndumva Noneho",sarcasm/joke
"Murakoze Murakoze Murakoze Murakoze Ngo Murakoze cyane ku bufasha bwanyu, birashimishije. Murakoze Murakoze Murakoze Murakoze Ngo",normal
"Ok Ngo Ndumva Ndumva Ok Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ok Ngo Ndumva Ndumva Ok",sarcasm/joke
"Ngo Ubwo Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ngo Ubwo",sarcasm/joke
Noneho Cyane Ok Ngo Ndumva Abanzi b’igihugu bakwiye gukurikiranwa bakabihanirwa. Noneho Cyane Ok Ngo Ndumva,hate
"Hmmm Ndumva Ngo Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Hmmm Ndumva Ngo",sarcasm/joke
Cyane Ok Ndumva Cyane Ngo ndagukunda? Hmmm reka ntekerezeho... Cyane Ok Ndumva Cyane,sarcasm/joke
"Cyane Ubwo Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Cyane Ubwo",sarcasm/joke
"Ngo Ngo Cyane Ndumva Murakoze cyane ku bufasha bwanyu, birashimishije. Ngo Ngo Cyane Ndumva",normal
"Noneho Sha Ntacyo uzageraho n’iyo wakora iki, urapfusha ubusa. Noneho Sha",hate
"Sha Ok Ubwo Ngo Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Sha Ok Ubwo Ngo",sarcasm/joke
"Ok Sha Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ok Sha",sarcasm/joke
"Cyane Ok Sha Ok Ngo Iyo myitwarire irasebeje, ntabwo abantu bakwiye kubaho batyo. Cyane Ok Sha Ok Ngo",hate
"Ngo Ubwo Sha, ndabona akazi kose murakora neza rwose. Ngo Ubwo",normal
"Noneho Ok Iyo mvugo yawe ntabwo ikwiye, urashaka guteza umutekano muke. Noneho Ok",hate
Hmmm Hmmm Hmmm Ok Noneho Ese mwaramutse neza? Ndabona ibintu byose biri gutera imbere. Hmmm Hmmm Hmmm Ok Noneho,normal
Ndumva Sha Ndumva Ngo ndagukunda? Hmmm reka ntekerezeho... Ndumva Sha Ndumva,sarcasm/joke
"Ubwo Ndumva Ok Ubwo Ndumva Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Ubwo Ndumva Ok Ubwo Ndumva",sarcasm/joke
"Ubwo Noneho Ok Ndumva Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Ubwo Noneho Ok Ndumva",sarcasm/joke
"Ubwo Cyane Sha Ubwo Ntacyo uzageraho n’iyo wakora iki, urapfusha ubusa. Ubwo Cyane Sha Ubwo",hate
"Ubwo Sha Noneho Noneho Ndumva Iyo myitwarire irasebeje, ntabwo abantu bakwiye kubaho batyo. Ubwo Sha Noneho Noneho Ndumva",hate
"Hmmm Ok Ndumva Iyo mvugo yawe ntabwo ikwiye, urashaka guteza umutekano muke. Hmmm Ok Ndumva",hate
"Ok Ndumva Hmmm Cyane Murakoze Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ok Ndumva Hmmm Cyane Murakoze",sarcasm/joke
"Sha Sha Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Sha Sha",sarcasm/joke
"Ndumva Noneho Nuko rero mukomeze gukora cyane, amahirwe masa kuri byose. Ndumva Noneho",normal
"Ok Ok Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ok Ok",sarcasm/joke
"Hmmm Noneho Sha Noneho Noneho Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Hmmm Noneho Sha Noneho Noneho",sarcasm/joke
"Noneho Hmmm Ndumva Ngo Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Noneho Hmmm Ndumva Ngo",sarcasm/joke
"Cyane Ngo Ngo Noneho Noneho Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Cyane Ngo Ngo Noneho Noneho",sarcasm/joke
"Noneho Hmmm Sha Ndumva Noneho Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Noneho Hmmm Sha Ndumva Noneho",sarcasm/joke
"Sha Sha Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Sha Sha",sarcasm/joke
"Sha Sha Ndumva Murakoze Ubwo Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Sha Sha Ndumva Murakoze Ubwo",sarcasm/joke
"Ndumva Ndumva Ubwo Ngo Hmmm Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Ndumva Ndumva Ubwo Ngo Hmmm",sarcasm/joke
"Ndumva Murakoze Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Ndumva Murakoze",sarcasm/joke
"Noneho Ubwo Murakoze Ntacyo uzageraho n’iyo wakora iki, urapfusha ubusa. Noneho Ubwo Murakoze",hate
"Sha Ndumva Murakoze Sha, ndabona akazi kose murakora neza rwose. Sha Ndumva Murakoze",normal
"Ok Noneho Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ok Noneho",sarcasm/joke
Ok Ngo Hmmm Ese mwaramutse neza? Ndabona ibintu byose biri gutera imbere. Ok Ngo Hmmm,normal
Sha Ngo Hmmm Cyane Amakuru yawe? Ndabizi neza ko ibintu byose biri kugenda neza. Sha Ngo Hmmm Cyane,normal
"Murakoze Ngo Sha Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Murakoze Ngo Sha",sarcasm/joke
"Noneho Sha Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Noneho Sha",sarcasm/joke
Ndumva Ndumva Sha Abanzi b’igihugu bakwiye gukurikiranwa bakabihanirwa. Ndumva Ndumva Sha,hate
"Ok Sha Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ok Sha",sarcasm/joke
"Ndumva Ndumva Hmmm Hmmm Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Ndumva Ndumva Hmmm Hmmm",sarcasm/joke
"Ubwo Hmmm Murakoze Abantu nkawe ntacyo bamarira igihugu, mwese mukwiye kugenda. Ubwo Hmmm Murakoze",hate
"Ngo Sha Hmmm Ok Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ngo Sha Hmmm Ok",sarcasm/joke
"Sha Ubwo Hmmm Ngo Ngo Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Sha Ubwo Hmmm Ngo Ngo",sarcasm/joke
"Ubwo Noneho Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ubwo Noneho",sarcasm/joke
"Murakoze Cyane Noneho Ok Noneho Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Murakoze Cyane Noneho Ok Noneho",sarcasm/joke
Noneho Hmmm Ese mwaramutse neza? Ndabona ibintu byose biri gutera imbere. Noneho Hmmm,normal
"Noneho Ubwo Sha Ok Murakoze cyane ku bufasha bwanyu, birashimishije. Noneho Ubwo Sha Ok",normal
"Ngo Ndumva Abantu nkawe ntacyo bamarira igihugu, mwese mukwiye kugenda. Ngo Ndumva",hate
"Ngo Ubwo Sha, ndabona akazi kose murakora neza rwose. Ngo Ubwo",normal
"Hmmm Murakoze Cyane Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Hmmm Murakoze Cyane",sarcasm/joke
"Ok Ngo Ngo Noneho Ubwo Ntacyo uzageraho n’iyo wakora iki, urapfusha ubusa. Ok Ngo Ngo Noneho Ubwo",hate
Hmmm Murakoze Ndumva Abanzi b’igihugu bakwiye gukurikiranwa bakabihanirwa. Hmmm Murakoze Ndumva,hate
"Hmmm Cyane Sha Ndumva Murakoze cyane ku bufasha bwanyu, birashimishije. Hmmm Cyane Sha Ndumva",normal
Noneho Ubwo Ngo ndagukunda? Hmmm reka ntekerezeho... Noneho Ubwo,sarcasm/joke
Noneho Ngo Cyane Ndumva Ngo ndagukunda? Hmmm reka ntekerezeho... Noneho Ngo Cyane Ndumva,sarcasm/joke
Ubwo Sha Abanzi b’igihugu bakwiye gukurikiranwa bakabihanirwa. Ubwo Sha,hate
"Noneho Ok Ubwo Oya nta kibazo kabisa, ariko niba ukomeje gutyo uzambwira neza! Noneho Ok Ubwo",sarcasm/joke
"Murakoze Murakoze Ndumva Hmmm Ok Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Murakoze Murakoze Ndumva Hmmm Ok",sarcasm/joke
"Ok Ngo Cyane Ok Noneho Iyo mvugo yawe ntabwo ikwiye, urashaka guteza umutekano muke. Ok Ngo Cyane Ok Noneho",hate
"Ok Ok Ok Sha Ngo Sha, ndumva ibintu byose biri perfect... cyangwa se ni njye ubibona nabi? Ok Ok Ok Sha Ngo",sarcasm/joke
"Ubwo Ngo Yego rwose, rwose ni byiza pe! (ubwo bwose uranseka?) Ubwo Ngo",sarcasm/joke
Sha Ubwo Ese mwaramutse neza? Ndabona ibintu byose biri gutera imbere. Sha Ubwo,normal
Murakoze Noneho Murakoze Noneho Ngo ndagukunda? Hmmm reka ntekerezeho... Murakoze Noneho Murakoze Noneho,sarcasm/joke
Sha Ubwo Ok Cyane Ngo ndagukunda? Hmmm reka ntekerezeho... Sha Ubwo Ok Cyane,sarcasm/joke
"Ubwo Cyane Hahaha, ntacyo, murakoze cyane pe, ndabizi ntabwo mbikwiriye. Ubwo Cyane",sarcasm/joke
"Sha Cyane Cyane Sha Nuko rero mukomeze gukora cyane, amahirwe masa kuri byose. Sha Cyane Cyane Sha",normal
Murakoze Noneho Amakuru yawe? Ndabizi neza ko ibintu byose biri kugenda neza. Murakoze Noneho,normal
