tweet,label
5. Kí ni orúkọ ẹyẹ inú àwòrán yìí lédèe ọmọ káàárọ̀-o-ò-jí-ire? #Ibeere #Yoruba https://t.co/QHrwfacL4R,neutral
2. Òpópónà marose Lagos - Ibadan náà tí de ìdajì nínú ṣíṣe rẹ tí sì ti pèsè isẹ to dín di ẹni ẹgbẹ̀rún márùn-ún fún agbase ṣe àti àwọn olodani.,neutral
Ṣé pé akẹ́kọ̀ọ́ mọ́kàndínlọ́gọ́ta ni kìí ṣe mọ́kàndínlọ́gbọ̀n? Kí l'àwọn ọ̀dọ́ langba mọ́kàndínlọ́gọ́ta ṣe? #BokoHaram #YobeMassacre,neutral
@user @user Kí lẹ sọ? Àwa kò gbọ́ Gẹ̀ẹ́sì rárá o!,neutral
6. Ẹdùn --- àáké Labalabá --- bàlà/bálá Abùtata ---______________ #Ibeere #Yoruba,neutral
"9• Òkè òkun ni a bíi sí, a sọ ọ́ ní Adéwálé. Ọmọ wo ni à ń sọ ní Tòkunbọ̀ nílẹ̀ẹ Yoòbá? #Ibeere #Yoruba",neutral
"6 Ó sì ṣe, nígbàtí wọ́n wà níbẹ̀, ọjọ́ọ rẹ̀ pé tí òn ó bí. #Keresimesi",neutral
Kí ló ń ṣẹlẹ̀ ẹ bọ̀dá @user :),neutral
"RT @user: Odó ń gún 'yán, àáké ń lagi. #Yoruba",neutral
"Kò sí ìlú t'ó ṣe orò tó Ìjẹ̀bú àti Ẹ̀gbá. Àwọn ẹgbẹ́ Òṣùgbó l'ó dá a sílẹ̀, Òṣùgbó ni Ògbóni ní ìpínlẹ̀ Ògùn. #AsaOro #Yoruba #Ogun",neutral
Àlùmọnì is natural resources in Yorùbá. #yoruba #yorubaword http://t.co/MouO2EKGhN,neutral
"😪 Ṣé o rẹ mi? Bẹẹni! Ṣugbọn mo o lè lọ sùn, nítorí pé mo fé ṣé nkán lọpọlọpọ. #PolyglotTweet #Yoruba",neutral
"Mo bi ọ́, ta ni ọ́? #EdeAbinibi #Yoruba #MotherLanguageDay",neutral
"Kí ni ìyàtọ̀ tí ó wà láàárín babaláwo, olóríṣà àti oníṣègùn. #IseseLagba #Yoruba",neutral
"Ìlẹ̀kẹ̀ àwọ̀ ewébẹ̀, ìyeyè, aró àti oyin ni ti Òṣóòsì. Òṣóòsì l'ó fi gbẹ́rẹ́ 'ajábọ' kọ́ ọmọ aráyé. #Isese #Yoruba",neutral
"RT @user: #WednesdayWordSeries ⠀⠀ ⠀⠀ Yorùbá words of the day⠀⠀ """"""""""""""""Ìgbaradì"""""""""""""""" - Preparation (noun) """"""""""""""""Gbaradì"""""""""""""""" - To prepare (verb) ⠀⠀⠀ #…",neutral
@user Ìmọ̀ ò pin,neutral
@user Orúkọ irú ẹ̀wà tí ẹ mọ̀? #Ibeere #QnA_Yoruba #ewa,neutral
"Ejò ni ejòlá, ejò ni ọká. Ẹja ni epìyà, ẹja ni àkódó, _____ ni ọ̀gànwo, _________ ni apépe? #Ibeere #Yoruba",neutral
"Akọ ni à ń pè ní àjàpá/ìjàpá, yánrínbo ni abo. Ahun-odò ni à ń pe ìjàpá inú omi? #Alabahun #Ajapa #Yoruba https://t.co/KLaZRWhtUA",neutral
RT @user: Ọ̀bẹ bàbá bọ́... #InYoruba #learnyoruba #Yoruba #language https://t.co/E8X3yWtPVr,neutral
"RT @user: Bí ọmọdé bá ṣubú á wo iwájú; bí àgbà bá ṣubú á wo ẹ̀hìn. / Upon falling, a youngster looks ahead (for help); an elder…",neutral
Oorú ti dé. Ọyẹ́ ti ń bọ̀. Ọdún ti jó tán.,neutral
"Èjìgbà ìlẹ̀kẹ̀ are royal #beads for #Yorùbá kings, long from the neck to the knee. Ọba ní ma ń wọ èjìgbà ìlẹ̀kẹ̀ #Ileke",neutral
"10. Bí 60 bá jẹ́ ọ̀tà (ọgọ́ta), kí ni 260 àti 360? #Ibeere #Yoruba",neutral
What is their main food in Ìjẹ̀sà? Kíni orúkọ oúnjẹ wọn ní Ìjẹ̀sà?,neutral
"Àààlò o! Òjò patapàtà, ó d'órí àpáta, ó rá. Kí ni o? Ẹsẹ̀ ẹṣin ni o! 🏇 *Bí ìróo bàtà ẹṣin-ín ṣe máa ń dún lórí àpáta, yóò dùn ún 'pata pàtà' bí ẹni wí pé òjò ń rọ̀. #Yoruba #AlaApamo https://t.co/EtRDwxQkqq",neutral
"Ọlọ́wọ̀, títí ó fi dé wípé, Ọlọ́wọ̀ fúnra rẹ̀, fi gbogbo ìmúra jọ ti ọba Benin, fún àwọn ayẹyẹ kan. Orísun ìmọ̀ yìí: Adebanji Akítóyè, A History of The Yoruba People",neutral
"Ìbáṣepọ̀ t'ó ń bẹ láàárín Gẹ̀lẹ̀dẹ́ (ìyá ńlá) àti ilẹ̀ (Ògbóni) ò mọ níba, ilẹ̀ ni ìyá gbogbo ẹ̀dá, ìyá ni ilẹ̀. #Gelede #Yoruba #IWD",neutral
"5. Yàtọ̀ sí ìsebẹ̀, orúkọ wo ni a tún ń pe iyọ̀? #ibeere #Yoruba",neutral
Ilà àwọn èèyàn tó fẹ́ wọ mọ́tọ̀. Súnkẹrẹ ọjọ́ Àswàní yàtọ̀ #Tuesday #Aswani #Traffic @user #745am #Jakande http://t.co/2mvYSSc5U2,neutral
RT @user: Our #Kọ́MiLédè Today The words examined in this video are: - Àgbọ̀n (basket - Agbọ́n (wasp) - Àgbọn (coconut) - Àgbọ̀n…,neutral
Òkú ajá kìí j'eegun,neutral
"Èyí ni àrìdan/àìdan. Kí obìnrin ó mi méje, kí ọkùnrin ó mi mẹ́sàn-án, kí ẹ fi omi tì í sọ́hùn-ún. Oògùn ọfà nù n. Ẹ̀ẹ̀kan lọ́dún ni lílòo rẹ̀. #Ewe🌿 #Yoruba https://t.co/rPGajNfVF6",neutral
"Ní 1825 Olúwa Chalmer pa á láṣẹ, ó sì sọ ọ́ d'òfin fún àwọn ilẹ̀ abẹ́ ìṣàkóso Britain láti máa ná Shilling. #OwoEyo #Yoruba #Onka",neutral
RT @user: 30. nítorí pé wọ́n rí i pé àwọn ọmọ tuntun wọn náà kò le sọ̀rọ̀. @user @user @user,neutral
"Gbogbo ìlú ilẹ̀ Yoòbá kọ́ ní kó ẹrú, #Ijebu, Èkìtì a máa mú ìlú mìíràn mọ́ ti rẹ̀ lẹ́yìn ogun. #OgunIleYoruba",neutral
"☀️⛅⛈️🌈🌱🌕🌍 Olódùmarè ni ìṣẹ̀ṣe, Ọba-Atẹ́nílẹ́gẹ́lẹ́gẹ́ fi orí ṣe agbeji ẹni. Omi Olókun,… https://t.co/MlWaB7HWqv",neutral
"RT @user: Ọ̀pọ̀ ló fẹ lápa láì lápá, béèyàn ò sì lápá, kò lè lápa. / Translation &gt;&gt;",neutral
"Ajá tí ó ti d'àgbà, tí ó gbó dáadáa ni à ń pè ní okììpa ajá. Òwé ní, """"""""""""""""kò sí b'ájá ṣe le pẹ́ láyé tó; ẹran Ògún ní í ṣe."""""""""""""""" #OsuOgun #Yoruba",neutral
@user Kò sí àṣírí kankan lorí Twitter o ọ̀rẹ́. Gbangba ni gbogbo ẹ̀ wà :)),neutral
"ṣíṣe awọ ẹran, Gbígbẹ́ igi tàbí òkúta, àyàn, gbàjàmọ́, ẹ̀ṣọ́, gbẹ́nàgbẹ́nà, ẹmu dídá abbl. Iṣẹ́ ọdẹ àti ẹja pípa, naa pẹ̀lú iṣẹ́ ọkùnrin. Kí ogun jíjà tó di iṣẹ́ fún àwọn ológun, àwọn ọkùnrin ló ma ń pọ̀ jù nínú àwọn ológun.",neutral
"Nílẹ̀ Yorùbá láyé àtijọ́, nígbàtí ojúgun ń bẹ níwájú ẹsẹ̀, dandan ni owó orí, ọba aládé á máa ní ẹṣin nítorí ipòo rẹ̀ láwùjọ. #ItanDowe",neutral
"Láàárọ̀ ọjọ́ Eré Ẹ̀yọ̀, a ó da ìlù gbẹ̀du àti kúrángà bo’lẹ̀. #EyoOrisa #EyoFestival #Lagosat50 #Egungun #Yoruba https://t.co/VRBKyPbHmz",neutral
"@user @user @user Oruko mi ni Ojewale Temitope abi mi si ilu Modakeke, ibe na ni motigbe dagba. Emi ni omo won lakoraye omo akin loju Ogun #TweetinYoruba",neutral
"Ẹ má fi ẹyin kéréje ìbílẹ̀ tí ẹdìẹ òkòkó ìbílẹ̀ yé wé ẹyin nílá t'ẹ́dìẹ alábẹ́rẹ́ yé, wọn ò jọra wọn káàfàtà! #Iseselagba #emafiwe #Yoruba https://t.co/pFoMuV9ORP",neutral
Ọmọ orí; ọmọrí/Ìdé orí; ìdérí = cover. Ọmọrí odó = pestle. Ọmọrí abọ = cover of a plate. #InYoruba,neutral
"Akọ̀ròyìn fún Adéfúnkẹ́ Adébíyìí bá Ọba Ògbóni Àgbáyé tàkùrọ̀sọ nílée rẹ̀ ní Ìjokò Ọ̀tà ní Ìpínlẹ̀ Ògùn, ìròyìn náà wà ní ojú ìwé kọkànlá, inú ìdì kẹtàléláàádọ́ta (Vol.53),?Ẹyọ Kẹtàdínlógún (No. 17). #Ogboni #Yoruba https://t.co/ml9UrUuFlY",neutral
Ìjọba ìpínlẹ̀ Èkó àti Èkìtì yà ọ̀la sọ̀tọ̀ fún àyájọ́ #June12 #Ekiti #Lagos #Nigeria,neutral
Fún àpẹẹrẹ: olojò. Victim ni olojò. #Yoruba @user @user @user @user @user @user,neutral
Ta l'á sin àjàó #Alo #Yoruba,neutral
Kí ní ń jẹ́ apọkọ? Apọkọ apadà Kí ní ń jẹ́ apadà? Apadà ìlú Kí ní ń jẹ́ ìlú? Ìlú mofẹ̀ #OralLiterature #Yoruba,neutral
"ERÉ ÌDÁRAYÁ: ÌJÁLÁ Orin Ìjálá jẹ́ orin eré ìdárayá àwọn oníṣẹ́ Ògún. Wọ́n ma ń sun Ìjálá ní ibi àjọyọ̀ bíi ìkómọ, ìgbéyàwó ọdẹ, ọdún Ògún abbl. Pàápàá jùlọ, láàárín àwọn ọdẹ. Fídíò yìí ma tan ìmọ́lẹ̀ si Fídíò: Eré Ọ̀SUN ṢẸ̀ǸGẸ̀ṢẸ́ https://t.co/Yze2AKvs7E",neutral
Kíni Adìẹ Ìrànà? Kí la fí ń ṣe? #adie #irana #yoruba,neutral
@user Èwo ni ká kọ fún wọn: “Ao pàdé lẹ́sẹ Jesu” TABI “À nsọ̀rọ̀ ìlẹ ibukun na”,neutral
Àwọn ẹranko kan wà tí wọn ò ní orúkọ ní èdè Yorùbá nítorí wọ̀n ò sí nílẹ̀ wa tẹ́lẹ̀. Èdè àyálò làá nlò fún irú u wọn. #eranko #yoruba,neutral
"@user @user @user @user @user @user @user @user @user Ẹ fi ìwé ṣọwọ́ sí àpò-ìwé orí ayélujára yobamoodua@user.com, kí a mú u láti ibẹ̀.",neutral
Ìforúkọsílẹ̀ àti ìyẹrúkọ wò ṣì ń lọ geere #Isolo #ibo2015 #Nigeria2015Elections http://t.co/ZR5GfybFGQ,neutral
Awodi ti o p’aso da Kii segbe agilinti alaso yebe yebe #yorubaproverb #amotekun #Cultura #yoruba,neutral
"Bí gbólóhùn asọ̀ bá wáyé, ó ní bí a ṣe ń paríi rẹ̀ kí ilé-ẹjọ́ ìgbàlódé ó tó gòkè, ọwọ́ àwọn àgbà ìlú l'ó wà. #IdajoNileYoruba #Yoruba",neutral
Ṣe ayánògbùfọ̀ gbólóhùn inú àwòrán ìsàlẹ̀ yìí 👇fún mi. #ibeere #Yoruba https://t.co/f43fQ6ygno,neutral
@user àwọn ìjọba wa o le jiyan ẹ pe awọn ko mọ si lati ilẹ #tweetYoruba #Africa #BokoHaram,neutral
RT @user: Beeni. Itan fi ye wa wipe Arabinrin Flora Shaw to je iyawo (tabi orebinrin) Lord Lugard ni o so oruko yii. @user @user…,neutral
"Àwọn Ìjẹ̀bú ní bí wọ́n ṣe ń ya èèyàn yàtọ̀ sí ará wọn: """"""""""""""""ẹni àkọ́kọ́ tí wọ́n kò mọ̀"""""""""""""""" - Lágbájá """"""""""""""""ẹni ìkejì tí wọ́n kò mọ̀"""""""""""""""" - Tàmẹ̀dù """"""""""""""""ẹni ẹ̀kẹ́ta tí wọ́n kò mọ̀"""""""""""""""" - Lákáṣègbé. Ní ìgbà míràn, wọ́n ma ń lo gbogbo ẹ̀ pọ̀ nínú gbólóhùn kan náà.",neutral
"FÌLÀ GỌ̀BÌ: GÍGẸ̀ SÍ IWÁJÚ Bí ọkùnrin bá tẹ fìlà rẹ̀ sí iwájú, ó fi ń sọ fún àwọn ọ̀rẹ́ rẹ̀ tó wà pẹ̀lú rẹ̀ wípé, òhun ní ojú lára obìnrin kan nínú ilé tí fìlà òhun kọjú sí. Nítorí náà, kí wọ́n ma ṣe tasẹ̀ àgẹ̀rẹ̀ lọ sí ilé náà. https://t.co/Q4AH0HkZVS",neutral
RT @user: 11. Ikú kì í pa ẹtà lójú 'ran. Kí ni ẹtà? #Ibeere #Yoruba,neutral
RT @user: Lori Afefe #KonkoBelow latowo @user lori eto #LawujoAriya pelu @user,neutral
Greetings for different Seasons Here I'll list out greetings for different weathers. Cold - Ẹ kú òtútù Heat - Ẹ kú ooru Harmattan - Ẹ kú ọyẹ́ Rainy - Ẹ kú òjò Sunny - Ẹ kú Òòrùn/Ẹ̀ẹ̀rùn Dry weather - Ẹ kú ọ̀gbẹlẹ̀ 4c,neutral
@user @user Ẹ jẹ́ kí ng bá yín fi àmì sí i,neutral
"@user Ìgbàgbọ́ àwọn Yorùbá àtijọ́ ni pé ìdákan orí eni mbẹ láíyé, Idákejì mbẹ lọ́run. Ìyẹn ni Ìpọ̀nrí. @user Ẹ làwá lóye o",neutral
"RT @user: """"""""""""""""Ní ìgbà kan, ológun kan wọ inú igbó iwin kan. Ó ṣe alábàápàdé ọ̀pọ̀lọpọ̀ ewé kátabá níbẹ̀ ó sì ṣẹ́ wọ́n. Àmọ́ ṣá, bí ó ti f…",neutral
RT @user: Bí a ṣe ń ṣe àyèwò fún jẹjẹrẹ ọyàn. #Yoruba #Bond929fm #JejereOmu #BreastCancer https://t.co/rnsMt7jSCv,neutral
These Sakete people will not kill us. Ewo tun ni Eegun Selsi? □ Yoruba TV 🥰😘🔥 #yoruba #yorubatv #yorubaweddings #ebi #asoebi #nigerianwedding #hausa #igbo #yoruba #oodua #oduduwa #ondo… https://t.co/ajbvP5lA8w,neutral
"Ǹjẹ́ o mọ èrèdíi rẹ̀ tí a fi máa ń wí nípe """"""""""""""""ó fi owó jó Gẹ̀lẹ̀dẹ́?"""""""""""""""", ìpàdé di ọjọ́ Ọjọ́rú tó ń bọ̀, 8/3/17, láago kan ọ̀sán. #Asa #Yoruba",neutral
"Ìdí iṣẹ́ ẹni la ti ń mọni lọ́lẹ, bẹ́ẹ̀ òwò tí ẹ̀dá bá mọ̀ ní í ṣẹ́dàá lẹ́yìn, òwò ẹran-ọ̀sìn tí wọ́n ṣe ní Gobir náà ni wọ́n bá dé ilẹ̀ Yorùbá (èyí tí í ṣe Ọ̀yọ́-ilé). #Darandaran #ItanFulani #Nigeria",neutral
"iṣẹ́ náà léè jẹ́ gígé igi tàbí, kí wọ́n wá kọ ebè lórí oko àti àwọn iṣẹ́ oríṣi. Ọ̀fẹ́ ni gbogbo iṣẹ́ tí wọ́n bá ṣe lórí oko náà ma bá dé. Iṣẹ́ ọ̀wẹ̀ kìí kọjá ọjọ́ kan tàbí méjì (ó pẹ́ jù). Àwọn àgbẹ̀ tí wọ́n ní ọkàn láti ṣe ohun ńlá tàbí àwọn tí àgbà",neutral
@user @user @user wá tajà f'ọ́gàá mi,neutral
RT @user: @user Owo eyo ni o,neutral
"Onírúurú ọ̀nà là ńgba ki àgbo nílẹ̀ ẹ Yorùbá. À ń ki àgbo pẹ̀lú ọtí, à ń ki òmíràn pẹ̀lú omiídùn tàbí omi lásán. #Yoruba #AlayeOro #Egunje",neutral
@user Ó yẹ kí wọ́n fi sí #youtube,neutral
Oníṣẹ́ ìjọba is civil servant in Yorùbá #MayDay #nigeria #yorubaword http://t.co/JwyLkeTF6j,neutral
"ni bí ó bá ààrẹ Buhari ṣe ìpolongo títi tí ó fi di asiko ìdìbò títí tí ó fi di Tuesday Wednesday Thursday tí ọjọ́ ìdìbò yóò fi pé nínú Ìpínlẹ̀ merindinlogoji, ọgbọ́n nínú rẹ èmi ni mo san owó ìdìbò,",neutral
RT @user: @user Kò sibi tí n kò lè wa ọkọ̀ bàbá mi cc @user @user,neutral
"Saudi ni olú-ilẹ̀ ẹ̀sìn Mùsùlùmí, Rome ni ti Àgùdà (catholic), England ni ti Anglican. Ifẹ̀ Oòdáyé ni ti wa. https://t.co/nMAY6wutbM",neutral
@user Àwọ̀n wa dà báyìí 🤷🏽‍♀️,neutral
Ìtàn àdáyébá láti ẹnu àwọn àgbà-àgbà ní Ìjẹ̀bú fi yé wa pé Wàdáì; Sudan ni baba ńlá àwọn ti wá. #Irinajo #Ijebu,neutral
RT @user: @user bee ni aare titun ni osu tuntun,neutral
"Igi igbó ni ọ̀mọ̀n, afàrà, sọ igi mìíràn méjì tí o mọ̀n? #Ibeere #Yoruba",neutral
"Ohun tí mo yàn láti dà ni mo jẹ́, n ò kí ń ṣe ohun tí ó ṣẹlẹ̀ sí mi"""""""" - Carl Jung #TranslatedQuotes #AnyQuoteInYoruba #RandomQuotes #RandomThoughts #Quotes #YorubaTranslator #IyaYoruba https://t.co/LXsjzGX9Dz",neutral
"Bí ẹ bá ní """"""""""""""""ẹn, tẹ́lẹ̀ ńkọ́"""""""""""""""", ǹjẹ́ lọ́nà wo ni èdè Gèésì ṣe dáa ju Yoòbá lọ? #YesVernacular",neutral
"Owódayé súnmọ́ ìlú Nubia, Tigre àti Axum, pẹ̀lú Punt. #Irinajo #Ijebu",neutral
"@user: @user Ikeji Saanyan"""""""" ẹn! kí ni àlàárì fi yàtọ̀ sí sánányán?",neutral
"RT @user: Ibi gbogbo là ńdá iná alẹ́, ọbẹ̀ ló kàn dùn ju ara wọn lọ. / Supper is prepared in every home; some stews are simply t…",neutral
RT @user: Owó ẹyọ dídà fún Ifá ni à ń pè ní ẹẹ́rìn-dín-lógún. #OwoEyo tí a ti dálu mẹ́rin dín ní ogún ni à ń lò. #Yoruba https://t.co…,neutral
Ó jẹ́ àsà kí àgbàlagbà máa pa òwé fún ọmọdé. Àmọ́ tí ọmọdé bá fẹ́ pa òwé níwájú àgbà ò ní baṣe ń sọ ọ́. Báwo la ṣe ń sọ ọ́? #Keresi,neutral
RT @user: Wàrà tútù rè é o. Ẹ bá mi re o! #Yoruba https://t.co/2LWllbWFQ9,neutral
"@user Ẹ fi ránṣẹ́ o, ẹnu àgbà l'obì ti ń gbó",neutral
Kò sí àyè ìlẹ̀kẹ̀ ní ìdí adìyẹ. #unityforhumanity #Yoruba #Nigeria #AfricansSpeak #NowOnAir @user @user @user,neutral
Ẹ-bọ túmọ̀ sí 'fifún nǹkan àlààyé tàbí nǹkan àìrí ní ìpèsè bíi ohun jíjẹ tàbí mímu.' #Asairubo #Yoruba,neutral
Agbèjí; a gba èjí -»► hat (dé agbèjí - wear a hat) #InYoruba,neutral
Ó ṣẹlẹ̀ ni o kìí ṣe àròkọ rárá! --&gt; http://t.co/M88ugxxf. nkan àràmàndà la mà bápàdé nínú igbó o!,neutral
Èrò p'ápọ̀jù lónìí ní'bi pápá nlá #Stratford. Ng kò ráàyè wọlé. Ajẹ́ pé orí amóhùmáwòrán ni t'òní ojàre.,neutral
Kíni ìran Yorùbá ń pe ẹranko inú àwòrán yìí? #ibeere https://t.co/wnlk0ppdWB,neutral
Toe in Yoruba is ọmọ - ẹsẹ while finger is ọmọ ika tabi ika http://t.co/NVTH3aquCi,neutral
3. Aṣọ funfun báláwú ni Ọọ̀ní wọ̀. Èwo ni ọ̀rọ̀-àpèjúwe mìíì fún báláwú? A. Báláyí B. Pìnínìn D. Gbòò E. Mẹ́tẹ̀ẹ̀ta #Ibeere #Yoruba,neutral
"Lóòótọ́, owó bébà àti owó onírin kọ́ìnsì ni ọmọ aráyé ń ná lóde òní, níná owó ẹyọ ti di ohun ìgbàgbé, àmọ́ ipa rẹ̀ sì ńbẹ. #OwoEyo #Yoruba",neutral
"Báyìí ni yèrèpè ṣe di ewéko tí ń yún 'ni lára, gbogbo igi tí yèrèpé bá dì mọ́n di àwòmọ́jú fún ọmọ aráyé. #WerepeNinuIfa #Yoruba",neutral
Ohun a mọ̀ ni pé ojú orórì Ọ̀rànmíyàn ni a mọ ọ̀pá ńlá nì sí láti fi rántí idán tí Ọ̀dẹ̀dẹ̀ f'ọ̀pá àràmàndà nì ṣe lójú ayée rẹ̀. #AlayeOro,neutral
Corona words in #Yoruba: ÈDÈ ÌPERÍ FUN ÀRÙN KÒRÓNÀ NÍ ÈDÈ YORÙBÁ @user •Quarantine - àhámọ́alárùn •Sanitizer - ohun amọ́wọ́mọ́ •Contagious - àrùn tí ń ràn •Disinfectant - ohun orìràn •Face mask - ohun ìbomú •Epidemic - àjàkálẹ̀ àrùn •Pandemic - àjàkáyé àrùn,neutral
"Èje dínkan, ọ̀ṣẹ̀ kan ò pé mọ́. Òní ló pé ọjọ́ mẹfa tó kù láti fí iṣẹ rẹ ranṣẹ sí wa ní https://t.co/phydI214HF Send in your Submission now. #AtelewoPrize #Yoruba #Atelewo https://t.co/d2i81F0X7p",neutral
"@user kí ni ǹkan náà, jẹ́ a ri i o",neutral
"Ọmọ yìí ti tójú bọ́, ó sọ sí ìyá ẹkùn pé ọmọ náà níláti bá èèyàn gbé látorí èèyàn ní í ṣe. #ItanObaIgala",neutral
Wọ́n ní Ọ̀rúnmìlà báwo ni o ṣe ṣe é Ó ní nínú gbogbo igi tí ń bẹ nínú igbó Ó ní òwú ní í wù wọ́n Eré là á fi ọmọ ayò ṣe... #Ife #Yoruba,neutral
"RT @user: Bí wọn bá fẹ́ fi èrò ọkàn wọn hàn elòmíràn, wọn níláti fi orí wọn kan ti olúwarẹ̀. #TweetYoruba #ItanEde",neutral
"Mo jee nigba ti mo kere@user: Kònkò. Ta ló jẹ ẹ́ rí? ;) #ounje #yoruba http://t.co/BW6JRA5Wyw""""""""",neutral
"Ǹjẹ́ ènìyàn funfún wà lórílẹ̀ eèpẹ̀ lóòótọ́? Ènìyàn dúdú ńkọ́? Níbo ni àwọn ọ̀rọ̀-ìperí wọ̀nyí ti ṣẹ̀ wá? Nítorí èmi kò rí ènìyàn funfun àti dúdú rí o, àbí ẹyin rí i irú ènìyàn ọmọ adáríhurun bẹ́ẹ̀ rí? Ẹ jẹ́ n gbọ́.",neutral
"Awó ṣe ìrúbọ, wọ́n sì ṣe ọṣẹ Ifá fún yèrèpè kí ó máa fi wẹ̀. #WerepeNinuIfa #Yoruba",neutral
"Yàtọ̀ sí àwọn wọ̀nyí, ẹrú gba #Hull àti #Newcastle wọ #Britain. | #TransAtlanticSlaveTrade #OwoEru",neutral
@user Màá sẹ PDF gbogbo rẹ̀ fún yín,neutral
"RT @user: @user @user ogbeni gbenro,akiika,gbogbo re wa lowo awon olori wa ti won yan esin kan ni posin,won gbe esin …",neutral
"Ó ní ètò tí a máa ń tọ̀ bí a bá lọ sójú ogun, àwọn ọmọ ogun ti iwájú yàtọ̀ sí ajagun ẹ̀hìn. #Yoruba #Oruko #AlayeOro",neutral
Kí ló ń jẹ́ àìsan f'ònìí-kú-fọ̀la-ǹ-de níbi tí ewé agbárí ẹtù wà! T'ewé t'egbò igi yìí lásán ni. #Yoruba #Agbo #Sicklecessanaemia,neutral
14. Orúkọ wo ni ìran káàárọ̀-o-ò-jí-ire ń pe ẹranko inú àwòrán yìí? #Ibeere #Yoruba #Eye https://t.co/KlgeD7vbuE,neutral
RT @user: Àràbà Òwòròǹṣòkí ló ń sọ̀rọ̀ lọ́wọ́. Ta ni Èṣù? #Esuisnotsatan #Yoruba,neutral
"Ìgbàgbọ́ tún wà wípé, tí ǹkan bá bọ́ sí pàjáwìrì, wọ́n lè já ewé ní alẹ́, lẹ́yìn tí wọ́n bá ti sọ àwọn ọ̀rọ̀ kan si, láti ji dìde. Ṣùgbọ́n, ewé yìí lè máà ṣíṣe dójú òṣùwọ̀n, bí ó ṣe yẹ kí o ṣíṣe, tí ó bá jẹ́ wípé, Ọ̀sán tàbí àárọ̀ ni èèyàn ja. https://t.co/YoknvSPbzD",neutral
Omo Kwara □ Yoruba TV 🥰😘🔥 #yoruba #yorubatv #yorubaweddings #ebi #asoebi #nigerianwedding #hausa #igbo #yoruba #oodua #oduduwa #ondo #oyo #lagos #kogi #edo #delta #ogun #osun #kwara… https://t.co/o0SanQRWRb,neutral
New slang : Shey o n whine mi ni #Yoruba #Africa ♤,neutral
"Ọ̀JỌ̀JỌ̀ A Yorùbá food that is made of grated water yam and, fried. It can be eaten as a snack or food. And, it's best eaten hot Oúnjẹ àwọn Yorùbá tí wọ́n fi iṣu ewùrà (obí iṣu) rínrin ṣe. A lè jẹ́ bíi ìpapánu tàbí ní oúnjẹ. Ó dùn jẹ ní gbígbóná https://t.co/GtLium73yN",neutral
@user Irú ẹ̀wà mìíràn tí ẹ mọ̀? #Ibeere #QnA_Yoruba #ewa #eere,neutral
"Bẹ́ẹ̀ ni, ewé amára ṣe gírí ni. Odù ìfọ̀rọ̀ṣeré tún yọ, bí a bá fi ewé ọfẹ gbéra, a ò ní mọ̀ pé a rìn rárá, kọ́nbọ́nkọ́nbọ́n ni. https://t.co/0ycmXe98Gu",neutral
The English call it LAKE Yorùbá á ma pè é ní ODÒ ADÁGÚN https://t.co/4gXnuRuZHm,neutral
RT @user: exercise book = ede X ede Rémi coni iya segun elere ball odabo odabo kayode,neutral
CCC. O ga o 😅😅 . . . 👉 Yorùbátv ẸGBẸ ỌMỌ OLÚWA BÍ GBOGBO ÀGBÁYÉ Ojú òpó ìkànsíraẹni 🇳🇬🇹🇬🇧🇯🇧🇷🇨🇴🇨🇺🇬🇭🇨🇮______________________________□ Yoruba TV 🥰😘🔥 #yoruba #yorubatv #yorubaweddings #ebi #asoebi #nigerianwedding… https://t.co/s4t6tb5CVu,neutral
"Inú Lárúbáwá ni a ti yá àlùbọ́sà, kì í ṣe Gẹ̀ẹ́sì. https://t.co/RLFJ1pg7Jd",neutral
"Láàrin àwọn Yorùbá, bí wọ́n bá mú adìyẹ ìbílẹ̀ wá sí ilé láti sìn, wọ́n ma soó mọ́lẹ̀ fún ọjọ́ mélòó kan. Lẹ́hìn náà, wọ́n ma fi àyà adìyẹ náà wọ́lẹ̀ káàkiri ọgbà inú ilé. Ìdí ni wípé, kí ojú adìyẹ náà lè mọ ilé, kí ó sì jẹ̀ padà sílé, lẹ́hìn tí ó bá jẹ̀ lọ",neutral
Ọba kò ní fìlà adé ni ó ní #Yoruba,neutral
"O mọ ẹní mọ ọkọ̀ọ́ wà; Ajah » oko Ado » sangotedo, ilé-iṣẹ́ olómi inú ọ̀rá kan ń wá awakọ̀. Pe 09095322018 | """"""""""""""""@user",neutral
Kòjẹ̀gbin; kò-jẹ-ẹ̀gbin ni à ń pè é torí ibi àtẹ́lẹsẹ̀ yìí kìí sábàá dọ̀tí bíi àtẹ́lẹ́-ẹsẹ̀ gan an fún 'ra rẹ̀. #Ibeere #Yoruba,neutral
"RT @user: Owó ní b'óun ò bá sí nílé, k'ẹ́nikẹ́ni ó má dá àbá kankan lẹ́yìn òun. I am very much interested, if you have any informatio…",neutral
12. Kí ni ìyàtọ̀ tí ó wà láàárín ààbà àti ṣẹ́kẹ́ṣẹkẹ? #Ibeere #Yoruba,neutral
"2. Tún àwọn ọ̀rọ̀ wọ̀nyí kọ ní ìlànà àkọtọ́ èdè Yorùbá ọdún-un 1974: aiyé, Ọ̀ttà, Oshòdì #Ibeere #Yoruba",neutral
