tweet,label
call oni dara pupọ.,positive
Mo ti thank you ìrírí rere. Ọmọde check jẹ́ ọlọ́gbọ́n gan.,positive
Mo ní ìrírí support Kò pé rara. Ìbànújẹ ni pé o ṣe bẹ́ẹ̀.,negative
Mo ní ìrírí deadline Mi ò fẹ́ràn message,negative
ah Eyi ko dara rara.,negative
A office pade lọ́la.,neutral
urgent o support lọ́la. Mo rí ọ ní call,neutral
O ni ẹ̀wà. Mo ní inú didùn office,positive
"yes náà ń please báyìí. Ọjọ́ oni kì í ṣe tó gbóná. Ẹ jọ̀ọ́, ṣe é ṣàlàyé?",neutral
team ti ní ìrírí thank you,positive
Ẹ team ṣe é ṣàlàyé?,neutral
office issue dara rara. Mi ò fẹ́ràn no,negative
Ìbànújẹ ni pé o ṣe bẹ́ẹ̀. Mi sorry issue eyi. Eyi ko dara rara.,negative
O call pupọ fun iranlọwọ rẹ.,positive
please ò deadline eyi.,negative
O ni ẹ̀wà. Ọjọ́ oni work problem,positive
"Mo ọ̀sán. ní issue jọ̀ọ́, ṣàlàyé? ṣe ọ Ẹ update",neutral
"Ẹ jọ̀ọ́, ṣe é ṣàlàyé? O wa ní ita.",neutral
"no jọ̀ọ́, update é ṣàlàyé? sorry office mọ ohun tí ó deadline",neutral
Mo okay thank you loni. Ìbànújẹ ni deadline o office bẹ́ẹ̀. meeting message eniyan ti ko dara rara.,negative
deadline tí mọ check ṣẹlẹ̀. kò lọ́la. ohun N A o,neutral
hmm Ẹ̀rọ issue kò work dáadáa.,negative
Ẹ̀rọ náà ń please báyìí. Mo update ọ ní deadline,neutral
A o pade lọ́la.,neutral
Ìfẹ́ rẹ̀ dá issue lórí. work nkan ń lọ dáadáa.,positive
Ẹ̀rọ náà ń ṣiṣẹ́ báyìí. O wa ní ita. Mo meeting lọ sí ile itaja.,neutral
Mo n lọ sí ile itaja.,neutral
O ní náà ṣẹlẹ̀. ó ń wa ohun ṣiṣẹ́ báyìí. N kò meeting tí ita. mọ,neutral
Ọjọ́ oni dara pupọ.,positive
Eyi ko dara email Mo ní ìbànújẹ loni.,negative
O ni please Ọjọ́ update dara pupọ.,positive
A o pade lọ́la. O wa thank you ita.,neutral
problem wa check ita. N kò mọ you know ohun later ó ṣẹlẹ̀.,neutral
meeting ni ẹ̀wà.,positive
Ọjọ́ oni kì í ṣe tó gbóná.,neutral
Mo ní ìbànújẹ no,negative
O ni ẹ̀wà. Gbogbo nkan sorry lọ urgent,positive
Ìfẹ́ rẹ̀ dá office lórí. no ní inú didùn no,positive
Mo ti dé. N kò no ohun tí email ṣẹlẹ̀. issue jẹ́ pé ó ń ṣeé ṣe.,neutral
dùn Mo no rí Inú ọ. rẹ mi fẹ́ràn mo pé,positive
jẹ́ ọlọ́gbọ́n rẹ̀ dá Ìfẹ́ lórí. Ọmọde deadline gan. yii,positive
"Ẹ jọ̀ọ́, ṣe yes ṣàlàyé? O wa ní ita.",neutral
Ohun tí check ṣẹlẹ̀ hmm kùnà.,negative
Mo rí ọ ní ọ̀sán. A message pade message,neutral
Mo fẹ́ràn rẹ gan-an. Inú mi dùn pé mo rí ọ. you know Ìfẹ́ rẹ̀ dá mi email,positive
gbóná. Ọjọ́ oni tó office í ṣe,neutral
Gbogbo nkan ń lọ dáadáa. Mo fẹ́ràn rẹ update,positive
work kì message work tó í Ọjọ́,neutral
O ni ẹ̀wà. Mo sorry inú didùn no,positive
O ṣeun sorry fun yes rẹ. Ọjọ́ oni yes office Ìfẹ́ rẹ̀ dá later lórí.,positive
update oni dara pupọ.,positive
Eyi ko no rara.,negative
later ko dara rara.,negative
Ó jẹ́ pé ó ń ṣeé ṣe.,neutral
"urgent jọ̀ọ́, ṣe é ṣàlàyé?",neutral
O ṣeun no fun iranlọwọ rẹ. Mo issue call ìrírí rere.,positive
support oni kì í hmm ṣe tó gbóná. check kò check ohun tí ó ṣẹlẹ̀.,neutral
"tó dé. gbóná. kì hmm ṣàlàyé? Ẹ jọ̀ọ́, í message Mo ṣe é Ọjọ́ ti oni",neutral
Inú mi dùn pé meeting problem ọ.,positive
Mo n lọ sí ile itaja. Ẹ̀rọ náà ń ṣiṣẹ́ báyìí.,neutral
check tí thank you ṣẹlẹ̀ kùnà. Eyi ko dara rara.,negative
please kò mọ ohun tí yes ṣẹlẹ̀.,neutral
later n lọ sí ile okay,neutral
Kò pé rara.,negative
Ohun tí ó ṣẹlẹ̀ kùnà.,negative
email call mọ ohun urgent ó ṣẹlẹ̀. Ẹ̀rọ náà ń ṣiṣẹ́ báyìí. Ó jẹ́ urgent ó ń ṣeé ṣe.,neutral
Mo ti please,neutral
problem jẹ eniyan call ko later rara. Eyi ko dara problem Mi ò fẹ́ràn eyi.,negative
Mo ti dé.,neutral
Ọjọ́ oni dara pupọ.,positive
Ìfẹ́ you know rẹ̀ dá mi lórí. Inú message dùn pé mo issue ọ.,positive
O jẹ later update ko thank you rara. Mi ò fẹ́ràn eyi. Eyi ko dara rara.,negative
"Ẹ jọ̀ọ́, ṣe é ṣàlàyé? sorry ti dé.",neutral
Mo ní inú didùn later O yes ẹ̀wà.,positive
sorry thank you dara yes,positive
Mi ò fẹ́ràn eyi.,negative
Kò pé rara. Ohun tí support ṣẹlẹ̀ kùnà. Ọkàn mi ń rẹ́rù gan-an.,negative
Gbogbo nkan please lọ dáadáa.,positive
Mo n meeting sí ile itaja. ah A o pade lọ́la.,neutral
Mo ní ìbànújẹ loni.,negative
Ọkàn ń mi gan-an. rẹ́rù,negative
Inú mi dùn call mo rí ọ.,positive
Inú mi dùn message message rí office,positive
deadline pé rara. Mi deadline support eyi. Mo sorry ìrírí buburu.,negative
Ẹ̀rọ náà kò ṣiṣẹ́ dáadáa. please update no loni.,negative
Gbogbo nkan ń lọ dáadáa.,positive
email ko dara eh rara. Ohun email ó ṣẹlẹ̀ kùnà.,negative
Ọjọ́ oni kì urgent ṣe tó gbóná. N work mọ email tí ó meeting,neutral
support jẹ́ pé ó email ṣeé ṣe.,neutral
Ìbànújẹ urgent pé o ṣe bẹ́ẹ̀. Mi ò fẹ́ràn eyi.,negative
ti ṣe jẹ ko team pé Ìbànújẹ dara O rara. ní bẹ́ẹ̀. ìrírí o ni meeting eniyan,negative
O jẹ eniyan urgent yes dara rara.,negative
urgent team ìrírí buburu. Eyi issue dara rara. Mo ní check loni.,negative
Mo rí ọ ní ọ̀sán. Mo n lọ thank you ile itaja.,neutral
Mo ah ti ní ìrírí rere. O ni ẹ̀wà.,positive
Inú mi dùn sorry mo rí yes Ọmọde yii jẹ́ no no,positive
Ẹ̀rọ náà kò call dáadáa. Eyi ko dara rara.,negative
Mo rí ọ ní ọ̀sán. call náà check sorry báyìí.,neutral
Ìbànújẹ ni problem o ṣe bẹ́ẹ̀. Kò pé rara.,negative
Mo ní ìrírí ah buburu.,negative
rẹ́rù mi email gan-an. Ọkàn,negative
Ìbànújẹ thank you pé message ṣe bẹ́ẹ̀. O jẹ eniyan ti support dara rara.,negative
team thank you ìrírí office,negative
update náà ń ṣiṣẹ́ báyìí.,neutral
Mo meeting team ìrírí call Ọmọde yii jẹ́ ọlọ́gbọ́n later,positive
Ẹ̀rọ náà kò ṣiṣẹ́ dáadáa.,negative
"Ẹ jọ̀ọ́, ṣe é call",neutral
Ohun tí work ṣẹlẹ̀ kùnà. Ọkàn mi ń rẹ́rù gan-an.,negative
Mo update lọ sí ile itaja.,neutral
o mi ń bẹ́ẹ̀. rẹ́rù Ọkàn no pé ni ṣe problem,negative
message rẹ̀ dá yes lórí. Gbogbo nkan ń lọ dáadáa.,positive
Ẹ̀rọ náà kò thank you meeting please mi ń rẹ́rù gan-an. Mo message ìrírí buburu.,negative
support ti dé.,neutral
Gbogbo team pupọ lórí. lọ rẹ. nkan rẹ̀ ṣeun ń dáadáa. iranlọwọ dá O fun Ìfẹ́,positive
office team yes gan-an. Mo ti ní ìrírí urgent,positive
O ni ẹ̀wà. Ọjọ́ team dara pupọ.,positive
Eyi ko dara email O yes eniyan ti ko dara rara.,negative
Ó support pé ó ń ṣeé ṣe. Mo rí ọ ní ọ̀sán. Ọjọ́ oni kì í ṣe tó gbóná.,neutral
Inú mi dùn pé mo email deadline O email deadline,positive
N kò mọ ohun tí ó ṣẹlẹ̀. O wa ní ita.,neutral
Mo fẹ́ràn rẹ gan-an.,positive
Ẹ̀rọ náà kò ṣiṣẹ́ dáadáa.,negative
Mo ní ìrírí buburu.,negative
O ni ẹ̀wà.,positive
Mo sorry dé. Ọjọ́ okay team í ṣe tó deadline,neutral
Mi ò urgent eyi.,negative
Ẹ̀rọ náà email message báyìí. Mo sorry dé.,neutral
Ìfẹ́ rẹ̀ dá mi sorry O ṣeun pupọ meeting iranlọwọ rẹ.,positive
Mo meeting message didùn loni. O ni ẹ̀wà. Mo ti ní ìrírí rere.,positive
Ó meeting pé ó message ṣeé issue Mo okay lọ sí ile itaja. A o pade lọ́la.,neutral
yes Mo mi ni gan-an. urgent O dá rẹ̀ yes fẹ́ràn sorry,positive
Inú mi dùn pé ah mo rí ọ. Mo ti sorry ìrírí rere. Ọmọde email jẹ́ update gan.,positive
update ti ní ìrírí deadline,positive
"Ẹ jọ̀ọ́, ṣe é ṣàlàyé? Mo message lọ sí ile deadline A o pade meeting",neutral
dá lórí. okay Ìfẹ́ check you know,positive
Ọmọde yii jẹ́ ọlọ́gbọ́n deadline no ni ẹ̀wà.,positive
okay mi please rẹ́rù gan-an.,negative
Ẹ̀rọ náà kò ṣiṣẹ́ dáadáa. Eyi ko dara rara. Mo thank you ìbànújẹ loni.,negative
Ìbànújẹ message pé o ṣe bẹ́ẹ̀. Mo ní ìrírí buburu.,negative
problem o pade thank you,neutral
Mo rí update ní ọ̀sán. N kò please problem tí ó ṣẹlẹ̀.,neutral
okay later ṣe é yes,neutral
Ohun tí ó issue kùnà.,negative
Mi update fẹ́ràn eyi.,negative
office ní ìrírí buburu. O jẹ eniyan ti ko dara rara. Mi ò fẹ́ràn message,negative
update ní yes loni. problem náà kò ṣiṣẹ́ dáadáa.,negative
O later message fun deadline rẹ. update fẹ́ràn rẹ gan-an. Ọmọde later jẹ́ ọlọ́gbọ́n email,positive
"Ó work pé ó ń ṣeé ṣe. no jọ̀ọ́, ṣe é meeting like",neutral
work oni kì í issue tó eh gbóná.,neutral
O jẹ eniyan problem ko dara rara.,negative
ita. ní O wa,neutral
Ìfẹ́ rẹ̀ dá yes message,positive
Mo ní inú didùn okay,positive
pupọ check fẹ́ràn rẹ. ní iranlọwọ gan-an. loni. ṣeun inú Mo hmm rẹ support O didùn,positive
N ṣẹlẹ̀. kò ó you know tí mọ thank you,neutral
Mo rí ọ please ọ̀sán. O wa ní ita.,neutral
A o pade lọ́la. issue meeting kì í ṣe tó gbóná.,neutral
Inú mi dùn pé urgent rí ọ.,positive
email ò fẹ́ràn thank you Ẹ̀rọ náà kò ṣiṣẹ́ problem,negative
Gbogbo nkan check lọ dáadáa.,positive
Mo n check sí ile itaja. Mo support ọ ní ọ̀sán.,neutral
Mi ò fẹ́ràn eyi. Ìbànújẹ yes pé team ṣe bẹ́ẹ̀.,negative
later check support,positive
Ẹ̀rọ náà ń ṣiṣẹ́ báyìí.,neutral
O jẹ later ti ko dara yes,negative
ṣiṣẹ́ update Ẹ̀rọ sorry urgent,neutral
Mo rí ọ ní ọ̀sán. Mo ti deadline,neutral
O jẹ eniyan ti ko dara rara. Mo urgent ìbànújẹ sorry Ẹ̀rọ support kò message team,negative
eh didùn ìrírí inú loni. Mo rere. ní Mo ní ti,positive
hmm Eyi ko dara rara. call jẹ eniyan ti ko dara rara.,negative
Ẹ̀rọ náà ń ṣiṣẹ́ báyìí. A o pade lọ́la.,neutral
Ọjọ́ oni message í urgent tó later email wa call team Ó meeting pé ó ń ṣeé ṣe.,neutral
check ní support didùn issue O ṣeun pupọ eh yes iranlọwọ urgent,positive
Ẹ̀rọ náà kò ṣiṣẹ́ dáadáa.,negative
Ẹ̀rọ náà ń ṣiṣẹ́ báyìí.,neutral
"okay jọ̀ọ́, ṣe é ṣàlàyé? Mo n lọ sí ile problem",neutral
O thank you ní ita. update rí ọ ní ọ̀sán.,neutral
later kò mọ eh ohun tí ó ṣẹlẹ̀. Ó support pé ó ń ṣeé sorry urgent náà ń ṣiṣẹ́ báyìí.,neutral
dara oni didùn check Ọjọ́ ní inú Mo ti ìrírí loni. ní rere. pupọ.,positive
O deadline ní ita. A team pade lọ́la.,neutral
eh O wa ní ita. Mo rí ọ team ọ̀sán. Mo meeting dé.,neutral
Mo ní ìbànújẹ loni. Ìbànújẹ ni pé call ṣe no,negative
Mo message dé.,neutral
O ni ẹ̀wà.,positive
ní ìbànújẹ loni. Mo,negative
Mo ti ní ìrírí rere.,positive
Ìbànújẹ no pé o ṣe bẹ́ẹ̀. Ẹ̀rọ message kò deadline dáadáa. office urgent ó ṣẹlẹ̀ kùnà.,negative
Ìfẹ́ rẹ̀ dá mi lórí. Inú mi dùn pé mo rí office,positive
Ọkàn mi ń rẹ́rù issue Mi ò fẹ́ràn office,negative
O ni ẹ̀wà. Ọmọde yii like please problem gan. thank you sorry inú didùn loni.,positive
Mo fẹ́ràn rẹ gan-an. Mo later inú didùn loni.,positive
office mi dùn no mo thank you ọ.,positive
Ó thank you pé ó ń ṣeé ṣe. thank you rí work ní ọ̀sán.,neutral
ìbànújẹ check hmm Mo ní,negative
Ìfẹ́ rẹ̀ dá mi lórí. later fẹ́ràn rẹ gan-an. Mo ní inú didùn loni.,positive
urgent tí ó ṣẹlẹ̀ kùnà. Mo ní ìbànújẹ loni.,negative
rara. ní Kò ìbànújẹ loni. pé message,negative
Mo rí ọ ní ọ̀sán. O wa check ita.,neutral
Ọkàn mi ń rẹ́rù gan-an. thank you jẹ eniyan ti ko meeting rara.,negative
"ṣàlàyé? Ẹ ṣe jọ̀ọ́, é",neutral
ní call rere. ìrírí Mo,positive
Inú mi dùn work mo yes ọ.,positive
okay kò mọ ohun tí ó support A o pade lọ́la. Mo rí ọ ní ọ̀sán.,neutral
A o pade lọ́la.,neutral
okay inú loni. ní Mo,positive
Mo fẹ́ràn rẹ call call ṣeun pupọ fun iranlọwọ rẹ. Mo ti ní ìrírí update,positive
Ọmọde yii support ọlọ́gbọ́n gan.,positive
Ìbànújẹ office pé o ṣe bẹ́ẹ̀.,negative
Ohun no ó ṣẹlẹ̀ email support eh pé rara.,negative
urgent mi ń rẹ́rù gan-an. Eyi problem dara rara. Ohun sorry ó ṣẹlẹ̀ kùnà.,negative
urgent mi okay rẹ́rù gan-an.,negative
okay ò fẹ́ràn work Mo ní check buburu.,negative
A o pade lọ́la.,neutral
ní loni. ìbànújẹ Mo,negative
"Ọjọ́ oni kì í ṣe tó gbóná. message jọ̀ọ́, ṣe é later",neutral
Ẹ̀rọ náà eh kò ṣiṣẹ́ update Mo ní call please,negative
Ìfẹ́ issue dá mi okay,positive
Mo ti ní ìrírí rere. Inú team dùn pé mo rí ọ.,positive
Mo ní ìrírí buburu. Mi ò fẹ́ràn eyi.,negative
support support ó ṣẹlẹ̀ kùnà. deadline no ń rẹ́rù gan-an. O problem eniyan ti ko dara rara.,negative
issue update urgent Eyi ko dara rara. Ìbànújẹ ni pé o ṣe problem,negative
Kò pé rara. Mo ní ìbànújẹ loni. Ọkàn mi ń rẹ́rù gan-an.,negative
Mo ní like ìbànújẹ thank you Mo ní ìrírí buburu. Mi ò fẹ́ràn eyi.,negative
Ọmọde yii jẹ́ ọlọ́gbọ́n gan. eh Mo fẹ́ràn rẹ gan-an.,positive
Gbogbo nkan ń lọ dáadáa.,positive
Mo ní inú didùn loni. Mo fẹ́ràn rẹ deadline,positive
Mo fẹ́ràn support gan-an. Ìfẹ́ rẹ̀ dá mi lórí.,positive
Ọmọde yii jẹ́ ọlọ́gbọ́n gan. O ṣeun pupọ fun iranlọwọ rẹ.,positive
yes jẹ eniyan ti ko dara rara.,negative
wa call í ita. yes tó kì ṣe ní problem urgent,neutral
"sorry jẹ́ pé ó ń ṣeé ṣe. N kò mọ urgent tí ó ṣẹlẹ̀. Ẹ jọ̀ọ́, ṣe office ṣàlàyé?",neutral
please problem dùn office sorry update ọ. Ọmọde check jẹ́ team gan.,positive
Ìfẹ́ rẹ̀ dá mi lórí. Mo ní inú urgent loni. Ọjọ́ oni issue pupọ.,positive
Ẹ̀rọ náà ń ṣiṣẹ́ báyìí. Mo rí ọ ní ọ̀sán.,neutral
O jẹ eniyan ti ko urgent rara.,negative
O ni check Ọjọ́ oni dara pupọ.,positive
o Ìbànújẹ Ọkàn sorry gan-an. team mi problem ṣe ni office,negative
N office mọ ohun tí message ṣẹlẹ̀.,neutral
Mo ní ìbànújẹ loni.,negative
Mo ti ní no rere.,positive
Mi office fẹ́ràn eyi. Mo eh ní ìrírí buburu. O jẹ eniyan ti ko dara rara.,negative
O wa ah ní ita.,neutral
Ọjọ́ oni dara please Ọmọde yii jẹ́ ọlọ́gbọ́n gan.,positive
Ọjọ́ oni dara pupọ. message ni ẹ̀wà. Ọmọde yii jẹ́ ọlọ́gbọ́n gan.,positive
"update jọ̀ọ́, ṣe deadline ṣàlàyé? Mo ti please",neutral
Mo ní ìbànújẹ loni. Mo ní ìrírí buburu.,negative
Ẹ̀rọ náà thank you ṣiṣẹ́ dáadáa. Kò pé rara. Eyi ko dara rara.,negative
Ẹ̀rọ no sorry yes báyìí. Mo rí ọ no ọ̀sán. Ó jẹ́ pé ó ń ṣeé ṣe.,neutral
Mo rí ọ ní ọ̀sán. deadline ti dé.,neutral
issue ní ìrírí buburu.,negative
update ti dé. Mo okay lọ sí ile itaja.,neutral
Ẹ office later é ṣàlàyé?,neutral
Ọjọ́ problem dara pupọ. Inú mi office pé mo rí yes,positive
O jẹ office team email dara rara.,negative
call yii team ọlọ́gbọ́n work Ìfẹ́ team dá mi lórí. Mo ti ní deadline sorry,positive
Mo ti dé. Ó jẹ́ pé ó please ṣeé ṣe. Ọjọ́ issue kì í problem tó gbóná.,neutral
O jẹ eniyan email ko dara urgent,negative
Eyi ko dara rara. O jẹ team ti office dara hmm rara. Mi update fẹ́ràn eyi.,negative
Ìfẹ́ rẹ̀ dá mi team Ọjọ́ oni dara pupọ. Mo ti ní no rere.,positive
Mo ní ìrírí buburu.,negative
Mo fẹ́ràn rẹ gan-an. no ní inú office check,positive
Ẹ̀rọ náà issue ṣiṣẹ́ dáadáa. O jẹ eniyan ti ko dara rara.,negative
O jẹ eniyan ti ko work rara. Mo ní ìrírí buburu.,negative
Ẹ̀rọ náà kò ṣiṣẹ́ dáadáa. Ọkàn mi ń rẹ́rù deadline,negative
Ìbànújẹ ni pé o ṣe bẹ́ẹ̀.,negative
Ọjọ́ oni later í ṣe tó gbóná. Mo work dé.,neutral
O jẹ message ti ko dara rara. Ìbànújẹ ni pé issue update bẹ́ẹ̀.,negative
Ọkàn mi ń rẹ́rù gan-an. Ìbànújẹ ni pé office ṣe deadline,negative
Inú mi dùn pé mo rí ọ.,positive
Ọjọ́ oni thank you pupọ. Gbogbo no deadline lọ dáadáa.,positive
O jẹ no ti ko dara rara. work ò fẹ́ràn eyi.,negative
"Ẹ jọ̀ọ́, office é ṣàlàyé? meeting wa ní ita.",neutral
Kò pé ah rara.,negative
Inú mi office email mo team ọ.,positive
Mo ní okay deadline,negative
O message pupọ fun iranlọwọ deadline,positive
work team problem ṣeé support later kì Ó later later í Ọjọ́ pé ṣe.,neutral
Ẹ̀rọ náà ń you know okay okay Mo rí ọ ní ọ̀sán.,neutral
Ìfẹ́ rẹ̀ dá mi lórí. Mo ní inú didùn loni.,positive
O jẹ eniyan ti ko office rara.,negative
message jẹ eniyan ti ko dara rara. problem pé rara.,negative
ní rẹ́rù gan-an. check ń Ọkàn ìrírí mi Mo,negative
Eyi yes work meeting,negative
O jẹ eniyan ti ko dara rara. Kò pé rara. Mo ní issue loni.,negative
Ọjọ́ oni kì í ṣe tó gbóná. Ẹ update team é you know ṣàlàyé?,neutral
Mo ní ìbànújẹ loni. Ìbànújẹ check pé o ṣe bẹ́ẹ̀.,negative
Ẹ̀rọ náà kò ṣiṣẹ́ dáadáa. Kò thank you email O jẹ eniyan ti ko dara rara.,negative
O please email ita. Mo rí ọ ní ọ̀sán.,neutral
Ẹ̀rọ náà kò ṣiṣẹ́ deadline Ọkàn mi ń rẹ́rù gan-an.,negative
office ń check lọ nkan,positive
"deadline ti dé. N problem mọ ohun tí ó team deadline jọ̀ọ́, ṣe é work",neutral
Mo no dé. Ẹ̀rọ náà ń ṣiṣẹ́ báyìí. meeting o pade lọ́la.,neutral
didùn O inú meeting Mo meeting ni ní,positive
Inú mi dùn pé mo rí ọ. Mo fẹ́ràn rẹ gan-an.,positive
ti O Mo ìrírí pupọ update later iranlọwọ ṣeun rere. ní,positive
O ni ẹ̀wà.,positive
"N kò mọ meeting like tí ó ṣẹlẹ̀. Ẹ jọ̀ọ́, urgent é call",neutral
N kò urgent ohun tí ó ṣẹlẹ̀. yes náà email ṣiṣẹ́ báyìí.,neutral
Mo ní eh ìrírí buburu.,negative
Mo issue ní ìrírí okay urgent check deadline lọ dáadáa.,positive
call jẹ no ti ko dara rara. Ohun tí ó ṣẹlẹ̀ kùnà. Mo ní ìbànújẹ loni.,negative
support wa meeting ita.,neutral
Mo ti ní ìrírí rere. Ọmọde no check ọlọ́gbọ́n gan.,positive
Ìfẹ́ sorry dá mi lórí. Mo ti urgent ìrírí rere.,positive
Ìbànújẹ ni pé thank you ṣe bẹ́ẹ̀. Ọkàn mi ń rẹ́rù gan-an. Mo ní ìrírí buburu.,negative
O wa ní update Mo please dé.,neutral
Ẹ̀rọ hmm náà kò later dáadáa. Ohun tí ó ṣẹlẹ̀ support,negative
Ìbànújẹ ni pé please ṣe bẹ́ẹ̀.,negative
A o pade lọ́la. Ọjọ́ oni kì í ṣe tó issue,neutral
call yii jẹ́ ọlọ́gbọ́n later,positive
meeting ti ní ìrírí rere. Mo issue inú didùn loni.,positive
Mo ti problem Ọjọ́ oni okay í ṣe tó gbóná.,neutral
Mo fẹ́ràn rẹ problem update ṣeun pupọ okay iranlọwọ rẹ.,positive
please urgent rẹ gan-an.,positive
N kò mọ ohun tí ó eh ṣẹlẹ̀.,neutral
Ẹ̀rọ náà kò ṣiṣẹ́ dáadáa. Eyi you know ko dara rara.,negative
Mo rí ọ ní ọ̀sán. O wa ní ita.,neutral
A o pade lọ́la. Mo n lọ sí ile deadline Ẹ̀rọ náà ń ṣiṣẹ́ báyìí.,neutral
Ohun kùnà. loni. tí ṣẹlẹ̀ Mo ní ìbànújẹ ah ó,negative
Gbogbo nkan ń lọ dáadáa. okay oni dara pupọ. message ní inú didùn loni.,positive
Mo ní ìrírí buburu.,negative
Mo fẹ́ràn rẹ gan-an. Ìfẹ́ rẹ̀ dá mi check O ni ẹ̀wà.,positive
problem ti ní ìrírí rere. O ni ẹ̀wà. Ìfẹ́ rẹ̀ dá mi lórí.,positive
check mi ń rẹ́rù gan-an.,negative
Mo ní yes didùn loni.,positive
later ò fẹ́ràn eyi.,negative
náà Mo ìbànújẹ dáadáa. ṣiṣẹ́ Ẹ̀rọ loni. kò ní,negative
later ò fẹ́ràn eyi.,negative
Ìbànújẹ ni pé o ṣe bẹ́ẹ̀.,negative
N kò message ohun tí ó ṣẹlẹ̀. Mo team dé.,neutral
Ìbànújẹ ni pé o ṣe problem,negative
deadline o pade lọ́la. N thank you mọ update please ó ṣẹlẹ̀. Mo ti dé.,neutral
Ẹ̀rọ email kò ṣiṣẹ́ dáadáa. Mi ò fẹ́ràn eyi.,negative
Ọmọde like yii problem issue gan. Ìfẹ́ sorry dá mi meeting,positive
Inú mi dùn pé later rí ọ. Mo ti ní ìrírí rere.,positive
Mo ti ní ìrírí rere.,positive
Gbogbo email call lọ dáadáa. O ni ẹ̀wà.,positive
message ò support eyi.,negative
O update ẹ̀wà.,positive
O jẹ eniyan office ko dara rara.,negative
Mo fẹ́ràn please gan-an. you know Ọjọ́ oni dara pupọ.,positive
Inú deadline dùn hmm pé mo rí ọ. Ọmọde yii deadline ọlọ́gbọ́n gan.,positive
Mo ti ní ìrírí rere.,positive
Ọkàn mi ń rẹ́rù gan-an. Mi ò fẹ́ràn eyi.,negative
Ẹ̀rọ issue kò later dáadáa.,negative
O ṣeun pupọ fun iranlọwọ work,positive
O support eniyan ti ko dara rara. Ọkàn mi ń rẹ́rù gan-an. Eyi ko dara rara.,negative
A o pade lọ́la. Ọjọ́ team kì í ṣe tó gbóná.,neutral
Ìbànújẹ ni pé o urgent update Mo update ìbànújẹ loni. team jẹ eniyan ti ko check okay,negative
sorry pé rara. Ọkàn mi ń sorry meeting,negative
Eyi ko later rara.,negative
eh O ni ẹ̀wà.,positive
Mo ní call check no urgent kò ṣiṣẹ́ problem,negative
Ẹ̀rọ náà ń ṣiṣẹ́ báyìí. deadline wa ní ita. A o update lọ́la.,neutral
email ó tí ṣẹlẹ̀ Ohun,negative
Ọkàn mi ń problem gan-an. Mo ní ìbànújẹ update,negative
thank you oni kì í ṣe tó gbóná. A yes pade lọ́la.,neutral
Mo sorry ní ń gan-an. loni. ìbànújẹ rẹ́rù thank you,negative
O wa ní ita.,neutral
O team ẹ̀wà.,positive
Kò pé rara. Ọkàn mi ń rẹ́rù sorry Mo urgent ìbànújẹ loni.,negative
N kò mọ urgent tí yes ṣẹlẹ̀. yes deadline ní ita.,neutral
ń urgent please Mo itaja. ṣe. sí lọ check Mo office pé ti ile n thank you,neutral
thank you ni ẹ̀wà. Inú mi dùn pé mo rí ọ.,positive
O jẹ eniyan ti ko dara rara. Ohun deadline ó ṣẹlẹ̀ kùnà.,negative
Mo didùn mo dùn ni okay ọ. O update ní urgent rí Inú mi message,positive
Ìbànújẹ team pé o ṣe office message ní ìrírí you know buburu.,negative
N kò mọ ohun tí support sorry Mo deadline ọ ní deadline,neutral
Ọkàn mi ń rẹ́rù gan-an.,negative
Ẹ̀rọ náà kò call dáadáa.,negative
sorry oni kì í message tó gbóná. Mo check ọ team work,neutral
rara. support dara ko,negative
Ohun tí ó ṣẹlẹ̀ kùnà. hmm,negative
Ìfẹ́ no dá mi office,positive
Ọjọ́ oni dara pupọ.,positive
Gbogbo thank you ń lọ office O ṣeun pupọ fun iranlọwọ rẹ.,positive
Mo ní ìrírí buburu. Ọkàn mi ń rẹ́rù gan-an.,negative
A o pade later Ó jẹ́ pé ó ń ṣeé ṣe. Mo ti dé.,neutral
"Ẹ jọ̀ọ́, ṣe é ṣàlàyé? Ẹ̀rọ náà ń ṣiṣẹ́ báyìí.",neutral
Mo rí ọ ní ọ̀sán. urgent náà ń ṣiṣẹ́ báyìí. Ọjọ́ oni kì í ṣe tó gbóná.,neutral
Mo ní ìbànújẹ loni.,negative
Mo n lọ sí thank you urgent N kò support ohun support sorry ṣẹlẹ̀.,neutral
Ó jẹ́ urgent ó ń ṣeé ṣe. O wa ní ita.,neutral
O jẹ eniyan ti ko dara rara. Ìbànújẹ ni hmm pé o ṣe bẹ́ẹ̀.,negative
Mo fẹ́ràn rẹ gan-an. O yes ẹ̀wà. Ìfẹ́ rẹ̀ dá mi check,positive
email pé rara. work ko dara rara. Ọkàn mi ń rẹ́rù gan-an.,negative
Kò pé rara.,negative
email please ó ṣẹlẹ̀ support meeting jẹ eniyan ti ko dara rara. deadline ní email check,negative
O wa ní ita.,neutral
Ọkàn mi check rẹ́rù deadline Ohun tí ó ṣẹlẹ̀ kùnà. issue ní check loni.,negative
N kò mọ ohun tí ó deadline Ọjọ́ oni eh please í ṣe tó gbóná.,neutral
support pé rara.,negative
Mo ní ìrírí buburu. Ohun tí okay ṣẹlẹ̀ kùnà.,negative
support ní please loni. Mi ò fẹ́ràn eyi. Kò pé rara.,negative
